x,y,z
2.043530,-4.260503,1.139156
0.965263,-6.064511,1.142303
4.364822,-5.006063,1.890772
4.005285,-4.390163,1.632898
2.228794,-4.925913,1.292751
2.496940,-4.821016,1.333292
2.314715,-4.478293,1.342849
2.365377,-4.991834,1.317865
1.155356,-4.621221,1.045621
3.041249,-3.129921,1.184583
0.697149,-7.973780,1.204627
2.215036,-4.950325,1.289040
2.382402,-4.962313,1.311288
3.707673,-4.633670,1.582493
3.568901,-4.648539,1.542485
1.629742,-4.659237,1.129247
3.125228,-4.489720,1.382758
2.323677,-4.972550,1.371969
1.096880,-4.894565,1.070238
3.551956,-4.637851,1.542668
3.569825,-4.231017,1.437381
2.912265,-4.693945,1.395704
3.546026,-4.617998,1.546019
4.346140,-5.027936,1.884562
2.042393,-2.907355,0.983335
3.113411,-4.445978,1.379751
2.688203,-2.920403,1.086190
1.569118,-4.698980,1.120390
2.566091,-2.528480,1.108936
3.214678,-3.437403,1.216517
3.540707,-3.394950,1.309499
1.131684,-4.598858,1.044003
2.234188,-2.612116,1.000159
2.071528,-3.078417,1.011297
2.069866,-3.083938,1.007814
2.166759,-3.372694,1.024610
2.058387,-3.136975,0.982403
1.709879,-3.147803,0.962452
2.313031,-3.068022,1.018853
2.752610,-3.182541,1.135592
2.750247,-3.171244,1.139303
3.048128,-3.143432,1.179623
1.532697,-3.335750,0.951534
2.506812,-3.347113,1.090371
2.051522,-3.093151,1.004655
2.545681,-3.301189,1.114427
2.047648,-3.258387,1.044391
2.155833,-3.283272,1.018923
1.899385,-3.372250,0.980702
3.271180,-3.253799,1.236201
2.286334,-3.399734,1.060600
3.053845,-3.200128,1.270953
1.471258,-3.557784,0.957655
1.708716,-3.495219,0.983617
2.329235,-3.545576,1.063375
3.193105,-3.371562,1.227863
3.464875,-3.437579,1.301501
1.381163,-3.401839,0.946882
2.706247,-3.627910,1.144565
3.310354,-3.547740,1.270497
3.171658,-3.347270,1.233352
2.886433,-3.520632,1.183629
2.784468,-3.571128,1.158732
1.711806,-3.604400,0.993143
1.322702,-3.584745,0.958121
2.502600,-3.529875,1.104722
1.589805,-3.652075,0.984136
2.886029,-3.529807,1.184134
3.266035,-3.599214,1.255097
2.893940,-3.552394,1.173824
2.041435,-3.547678,1.033753
3.280773,-3.867701,1.318425
1.490437,-3.903161,1.019799
2.296358,-3.894428,1.106690
2.986587,-4.144802,1.273616
2.987783,-4.132010,1.277513
3.178057,-4.187333,1.344527
2.462308,-4.151608,1.186740
2.232171,-4.559689,1.206727
3.659412,-4.452241,1.508232
3.797768,-4.425530,1.567496
2.168231,-4.550748,1.197866
3.093411,-4.392795,1.384720
1.382943,-4.572983,1.078751
2.626971,-4.687457,1.337856
3.560271,-4.651361,1.543521
3.020102,-4.611380,1.406409
3.259179,-4.833812,1.527354
4.281005,-4.745978,1.777132
2.779259,-4.742815,1.382244
1.929651,-4.816124,1.211002
2.499928,-4.870908,1.327992
4.369063,-5.068812,1.884614
2.951043,-4.574229,1.534548
4.390754,-5.103739,1.891219
0.800104,-5.132529,1.053305
2.611366,-2.737812,1.060560
2.579070,-2.909831,1.080239
2.107126,-2.936286,0.996222
2.589853,-2.689939,1.090798
2.541617,-2.746261,1.058971
2.170330,-2.870099,0.956004
2.445311,-2.726506,1.057435
2.230767,-2.916949,1.016825
2.983587,-2.801795,1.128795
3.026694,-2.836635,1.133834
1.881363,-2.719282,0.948871
2.427052,-2.729511,1.028955
2.293920,-2.647508,1.015549
2.743202,-2.613517,1.074903
2.131762,-2.706310,0.952850
2.436036,-2.770964,1.004620
2.112420,-2.777151,0.986610
1.762583,-2.875706,0.937810
2.059769,-3.071771,1.015163
2.520145,-2.869902,1.078766
2.944350,-2.904494,1.147147
2.116352,-2.915917,1.012366
2.172713,-3.022079,1.022568
2.380428,-3.067744,1.063377
2.938213,-3.101892,1.110126
1.804648,-3.026616,0.956045
1.679762,-3.146946,0.946918
2.686863,-3.055722,1.102877
1.728165,-2.972302,0.977789
2.441862,-3.139229,1.069744
2.562857,-3.129931,1.084270
0.599213,-4.892861,0.965852
1.749608,-2.578847,0.919601
1.752435,-2.582502,0.917173
1.865441,-3.068336,0.968955
2.568329,-2.884348,1.091868
2.054154,-2.876648,0.990888
3.315696,-3.165882,1.235692
2.375844,-3.061657,1.064198
3.552423,-3.408331,1.308047
3.133520,-3.797620,1.265554
2.455230,-4.144741,1.195141
2.651075,-4.056042,1.202147
2.680846,-5.204038,1.472695
3.301898,-3.506094,1.278862
1.900944,-3.338022,0.997066
1.918236,-3.903144,1.058817
1.923795,-3.968470,1.048866
3.530560,-3.386908,1.311675
1.863825,-2.498937,0.915919
1.932269,-2.614439,0.934391
2.418601,-2.684151,1.051244
2.204888,-2.596833,0.979164
2.133322,-2.669241,0.979823
1.718570,-2.669835,0.925935
2.975300,-2.843314,1.153538
2.578729,-2.915343,1.079225
2.680732,-2.734528,1.103880
3.766113,-3.732106,1.103726
1.581874,-2.974866,0.935856
1.677654,-3.149998,0.947998
1.864419,-3.059284,0.972543
2.856980,-3.351562,1.173051
3.520920,-3.353947,1.311556
2.518080,-3.539085,1.105405
2.889554,-3.391058,1.168396
2.578392,-3.658333,1.075904
3.732018,-3.772878,1.461928
0.836350,-4.184035,0.936465
2.465379,-4.201209,1.183848
1.396061,-3.294657,0.987149
1.209694,-3.567775,0.955481
2.434276,-2.706906,1.050950
2.568242,-3.634247,1.101068
1.387568,-3.376433,0.954338
1.381474,-3.378886,0.953661
1.366715,-3.412926,0.943684
1.322119,-3.579244,0.962889
1.740963,-2.491379,0.962206
2.110123,-2.945292,0.994897
2.224818,-3.641422,1.080689
2.426543,-2.682158,1.052420
1.623437,-2.899672,0.941668
2.688910,-2.773382,1.093575
3.190153,-3.369468,1.230434
3.310971,-3.549149,1.271394
3.776990,-3.847903,1.448531
3.756414,-3.810642,1.448248
2.152774,-3.548599,1.112796
2.795203,-2.493582,1.091846
2.947556,-3.264308,1.127728
1.339081,-3.385597,0.944541
2.410648,-3.766435,1.094335
2.185751,-3.903618,1.100501
1.643901,-4.623844,1.129578
2.207575,-4.577311,1.207374
3.555212,-4.623694,1.546225
2.025614,-5.500259,1.308650
4.070745,-0.296072,1.656012
3.795992,0.011071,1.396203
3.866916,0.498044,1.433585
3.871068,-0.006145,1.441853
4.207802,-0.182456,1.683205
3.922215,-0.333942,1.544875
3.600113,-0.079981,1.263334
3.639499,0.036805,1.271568
3.776070,0.473111,1.357256
3.934373,-0.115924,1.506321
4.120957,-0.391772,1.715247
3.976031,0.082015,1.495046
3.744424,0.113985,1.339871
4.119952,-0.237926,1.678874
4.142484,-0.222661,1.698727
3.611539,0.033152,1.250358
3.757612,0.522430,1.344652
3.714338,0.100548,1.310276
3.957981,0.683079,1.494153
4.096108,0.628727,1.567765
4.273191,0.273156,1.675012
3.706279,0.003563,1.346013
3.924564,0.577794,1.461416
3.971067,-0.006776,1.502577
4.072804,-0.151603,1.626240
4.302574,0.169004,1.705306
4.149518,0.388239,1.605266
4.250464,-0.017684,1.735852
3.772447,0.393150,1.348654
3.799184,-0.286416,1.431693
3.916638,-0.246217,1.516800
3.743755,0.517255,1.329071
3.694010,-0.098893,1.325678
3.909807,-0.466509,1.550342
3.801777,0.069408,1.405520
3.566091,0.176827,1.200900
3.819138,-0.070880,1.430663
3.702337,0.435858,1.301471
3.823957,-0.196503,1.433710
3.804440,0.311359,1.370576
4.069474,0.218072,1.499666
3.879646,0.214864,1.430170
151.994263,27.638950,30.196917
3.772616,0.293945,1.348605
3.823797,0.510029,1.376060
38.171604,0.805779,10.116450
3.768503,0.013833,1.362759
3.772971,0.391813,1.349758
8.317131,-0.969316,2.093062
20.641340,2.045982,5.723148
4.012149,-0.201411,1.585065
3.757802,-0.320970,1.392635
3.583483,-0.177519,1.252364
4.131194,-0.137156,1.666397
3.835604,-0.295069,1.428559
3.698405,-0.096098,1.321645
3.691286,0.488563,1.268656
4.072816,-0.042627,1.605058
4.345533,-0.279821,1.817708
4.433757,-0.125188,1.808509
4.010478,-0.207281,1.586069
3.715630,-0.110412,1.341525
3.702898,-0.315614,1.392804
3.789836,0.480882,1.351697
3.761012,0.469698,1.353441
4.007425,0.690482,1.522368
4.188294,0.335125,1.617553
3.720686,0.030385,1.378250
4.210683,-0.138713,1.708863
4.352704,-0.285316,1.819654
3.607960,0.145771,1.243570
3.553560,-0.151686,1.228162
3.778390,-0.102104,1.393402
3.778718,0.057679,1.381818
3.962940,0.160060,1.486691
4.041926,0.278683,1.560761
3.688009,0.088867,1.287504
3.858199,0.322252,1.364067
3.762354,-0.268994,1.390203
3.657009,0.469421,1.277190
4.086617,-0.064464,1.626089
4.112956,-0.065674,1.631896
3.564328,0.135765,1.209615
3.634376,-0.047495,1.284578
3.715898,0.270253,1.324377
3.798231,-0.130422,1.432920
3.702464,0.184741,1.277499
3.846162,0.352825,1.410609
3.904143,0.545819,1.445021
3.821892,-0.074662,1.432117
3.775825,0.014648,1.362473
3.869536,0.154819,1.356814
4.022676,-0.427132,1.656645
3.805896,-0.350376,1.491322
4.109186,-0.098582,1.639738
4.003737,0.507622,1.531541
4.175477,0.482193,1.618868
3.948951,-0.047624,1.522555
3.587413,-0.047357,1.252620
3.482085,0.150364,1.164269
3.579941,-0.049384,1.252413
3.803528,-0.282054,1.429510
3.865888,0.359417,1.410102
4.032623,-0.475341,1.660723
3.656451,0.247606,1.263971
4.246003,0.505329,1.629002
4.154226,0.608880,1.606137
4.207347,0.328618,1.621481
3.783497,0.211884,1.351399
3.856245,-0.132641,1.455792
3.835317,0.280141,1.379631
3.910760,0.574538,1.468113
4.070171,-0.237937,1.635999
3.642479,0.448099,1.262198
3.992791,-0.381760,1.547765
3.847278,-0.374067,1.487657
4.143720,-0.352813,1.744234
4.074169,-0.365260,1.631365
3.629224,0.347308,1.230223
4.116538,0.257623,1.613426
3.628831,-0.142881,1.292247
3.608384,-0.289788,1.293254
3.774574,0.318405,1.350914
4.033162,-0.345549,1.626760
3.633937,0.037501,1.272498
3.527954,-0.251716,1.236976
3.619139,0.147490,1.237808
3.897403,-0.006673,1.469061
3.516529,0.038015,1.200667
3.751501,0.094866,1.341731
3.792438,-0.197505,1.410078
3.769511,0.390185,1.349130
3.707898,0.024584,1.326965
3.773498,0.394852,1.347612
4.240324,0.291706,1.636717
4.322310,-0.103831,1.782109
3.905421,-0.180397,1.486693
3.948195,0.013049,1.492806
3.931397,-0.128793,1.529808
4.216063,0.183806,1.667670
3.552141,0.346214,1.200719
3.674547,0.466687,1.248534
3.764957,0.295708,1.344382
3.837324,-0.217336,1.405313
3.905886,0.056807,1.452084
3.920655,-0.369671,1.530919
4.035637,-0.480952,1.661219
3.993903,-0.333812,1.555664
4.207998,0.421760,1.614083
3.840606,0.617222,1.395541
3.985162,0.412595,1.493808
3.490788,-0.001299,1.185595
3.648595,0.409724,1.255966
3.745887,-0.343520,1.380316
3.704319,-0.110290,1.344449
3.782634,0.209819,1.347151
3.820583,-0.181491,1.425977
4.119694,-0.241537,1.677537
4.020828,-0.274009,1.606534
4.064456,-0.005521,1.576486
4.141600,0.033923,1.638062
4.019294,0.690976,1.522861
3.639499,0.036805,1.271568
3.536648,0.037341,1.194896
3.277858,0.688167,0.952829
3.396646,-0.760839,1.196262
3.516705,0.467394,1.177484
4.215100,-0.994460,1.854104
4.093886,-0.583245,1.740753
3.154600,-0.004411,0.947446
3.141559,0.381572,0.858808
3.219553,0.080123,0.974018
3.187195,-0.321445,0.910739
3.185547,-0.317304,0.971600
3.317484,-0.580813,1.109517
3.248117,0.006788,1.032897
3.194998,0.309211,0.962441
3.240580,0.014819,1.000595
3.222872,-0.395698,1.028838
3.435295,0.315473,1.137610
3.319194,-0.371677,1.054180
3.535925,-0.253766,1.224078
3.376168,0.663439,1.012875
3.656425,-0.462231,1.333820
3.509073,-0.564502,1.245227
3.602762,-0.463006,1.286672
3.910829,0.573282,1.470196
3.932566,-0.033290,1.360492
3.735056,0.659971,1.320044
3.975275,0.804519,1.551308
3.944337,-0.133259,1.528784
3.852990,-0.130799,1.456511
3.938493,-0.125747,1.531592
4.157534,-0.846624,1.832459
3.546907,-0.076439,1.274583
3.402319,0.276560,1.102674
12.597319,5.848464,3.437454
51.842556,4.900228,13.395049
17.325752,5.438492,3.804352
28.983303,4.771666,6.611797
14.419023,-5.173061,5.160248
27.884796,11.215442,8.064542
41.124657,-16.491156,14.918765
21.511049,5.005136,4.633403
151.994263,27.638950,30.196917
3.858160,0.885232,1.371956
3.920208,0.932940,1.409599
3.637992,-0.750525,1.382845
3.783033,0.674512,1.357993
3.299415,-0.662941,1.096425
3.405282,-0.766896,1.192005
3.965925,-0.651566,1.640689
3.134678,0.521075,0.853807
3.990088,0.676723,1.526897
4.092697,1.015602,1.517700
4.026590,-0.852034,1.714289
3.365711,0.301759,1.070930
3.603967,-0.084143,1.262208
3.592309,-0.457164,1.289884
3.525776,-0.405723,1.237530
3.925374,0.332265,1.476874
3.420500,0.745017,0.903211
3.243707,-0.406629,1.020632
3.289123,0.100768,1.007174
3.333821,-0.406711,1.085728
3.360663,0.021207,1.104496
3.371790,-0.274473,1.105887
3.356735,0.557497,1.032627
3.364945,0.660912,1.012213
3.480141,0.456293,1.120967
3.419712,0.676313,1.068697
3.551543,0.783172,1.170518
3.740568,-0.394907,1.388466
3.935520,1.162353,1.337058
4.162111,0.418077,1.609209
4.018209,0.978978,1.512598
3.644898,-0.744271,1.385745
3.559241,-0.614947,1.283386
3.967569,-0.901104,1.680707
3.345602,0.555044,1.034702
3.637191,-0.878824,1.435133
3.670733,0.546650,1.271625
3.829149,0.912264,1.361736
4.155104,-1.091136,1.803215
3.195089,-0.281949,1.035337
3.105218,-0.190149,0.920875
3.409379,-0.601466,1.173828
3.543428,-0.719694,1.299984
3.588338,-0.613160,1.421124
3.874819,-0.475797,1.496081
3.770620,-0.931590,1.557060
3.991347,-0.915002,1.687952
3.203711,-0.102947,0.972261
3.607922,-0.084841,1.261979
3.789836,0.480882,1.351697
3.761012,0.469698,1.353441
3.918357,1.157015,1.342102
3.787649,-0.278057,1.429398
3.924928,0.576804,1.464290
4.007425,0.690482,1.522368
3.198205,0.529785,0.948400
3.153090,-0.334960,1.014109
3.223582,0.127174,0.997351
3.201663,-0.032500,0.959562
3.206635,-0.352815,0.990201
3.502026,0.691204,1.112399
3.565928,0.450128,1.206868
3.438748,0.446509,1.110990
3.725840,-0.731978,1.453481
3.825253,-1.033477,1.595345
4.035403,0.957020,1.495892
3.889548,-0.704229,1.591431
4.014042,0.104698,1.534852
4.188294,0.335125,1.617553
4.014594,-0.706632,1.682433
3.726901,0.272702,1.324733
4.235417,-1.000457,1.860048
3.641650,0.243900,1.263976
3.905397,-0.712393,1.592973
3.742228,0.293425,1.346967
3.069599,-0.103348,0.969308
3.600273,-0.278993,1.311299
3.564328,0.135765,1.209615
3.677194,-0.293881,1.302497
3.648670,0.480798,1.257969
3.918816,-0.047666,1.366644
3.899990,-0.140162,1.451620
3.876275,-0.500763,1.519089
3.875449,-0.633657,1.551672
4.000376,-0.840168,1.683053
4.160518,0.837543,1.604234
4.190423,-1.073175,1.833312
4.173134,-0.667330,1.792665
4.579519,-1.193945,2.022199
3.130322,-0.392755,1.110522
3.167549,0.189492,0.939455
3.266518,0.350469,1.045850
3.215959,-0.411306,0.961010
3.233134,0.538810,0.941767
3.337362,0.683684,1.062954
3.322770,0.127847,1.047976
3.349187,-0.107850,1.080211
3.161355,-0.024525,0.979199
3.107456,-0.011200,1.015780
3.456652,0.323075,1.130450
3.232577,-0.216592,0.914255
3.232740,0.183178,1.004175
3.266773,-0.197157,1.011295
3.294724,0.128654,0.965143
3.355534,-0.098171,1.096990
3.445717,-0.167651,1.168706
3.682928,0.599976,1.273355
3.768425,-0.273501,1.431256
3.895078,-0.476285,1.540795
3.564021,0.790753,1.182217
3.319851,0.122904,1.048213
3.272459,-0.710163,1.088243
3.318215,0.445706,1.108796
3.484287,-0.432671,1.216588
3.479298,0.675939,1.121072
3.562146,0.346703,1.195801
3.589386,-0.804799,1.347053
3.660199,0.585373,1.277587
3.727030,0.442781,1.302151
3.756157,-0.921132,1.556780
3.946587,-0.560827,1.597715
4.014054,-0.683458,1.744907
4.071048,-0.889428,1.751519
4.157159,-1.071118,1.814828
4.416593,-0.505684,1.862008
3.454014,-0.224722,1.161639
3.392861,0.398698,1.071560
3.339677,-0.589614,1.103403
3.377467,0.020480,1.097386
3.532260,-0.409154,1.236319
3.320753,-0.722939,1.116372
3.544200,-0.722928,1.301645
3.414853,0.622876,1.118781
3.739360,1.073357,1.241401
3.579941,-0.049384,1.252413
3.571823,-0.822758,1.337318
3.589770,-0.556254,1.286656
3.747511,-0.589970,1.433973
3.792869,0.887038,1.368369
3.738129,-0.582673,1.431045
3.836139,0.018626,1.407848
3.710485,-0.773222,1.460592
3.803528,-0.282054,1.429510
4.032623,-0.475341,1.660723
4.111769,-0.911810,1.760658
4.220270,0.500219,1.631342
4.151444,0.326754,1.616219
4.328840,-1.172877,1.908108
3.242015,0.182895,1.003170
3.459620,-0.334125,1.177225
3.723468,-0.310306,1.396018
3.778008,-0.680121,1.512840
3.849090,-0.759483,1.562317
3.255400,-0.590694,1.070730
3.402844,0.035494,1.121173
3.121894,-0.530238,1.034695
3.217400,0.283249,0.968460
4.207347,0.328618,1.621481
3.458122,-0.002613,1.169954
3.634766,0.243153,1.272750
3.783497,0.211884,1.351399
3.419084,0.687705,1.058224
3.430354,-0.596839,1.178985
3.717275,-0.611332,1.448879
3.527461,0.469723,1.171754
3.835317,0.280141,1.379631
3.309464,0.363203,1.018639
3.324436,-0.395120,1.095676
3.564909,0.791548,1.173255
3.212217,0.011255,0.977217
3.587210,0.667936,1.195336
3.435986,0.697767,1.056726
3.409542,-0.591748,1.181349
4.154826,-1.060357,1.821524
3.209341,0.373526,0.939286
3.081872,0.112778,0.901868
3.123081,-0.052565,0.899225
3.508422,-0.567778,1.247309
3.579377,-0.611342,1.285617
3.283188,0.690121,0.947109
3.876928,-0.638448,1.553733
3.300102,0.364951,1.029279
3.914234,0.134372,1.452020
3.671166,-0.960446,1.460845
3.785676,-1.070106,1.585462
4.033162,-0.345549,1.626760
3.547337,-0.212869,1.213658
3.751786,-1.040463,1.538561
3.199329,-0.031574,0.963284
3.529832,0.471223,1.169433
3.376783,-0.273278,1.108895
3.759759,0.116280,1.332623
3.662231,-0.837134,1.422452
3.637874,-0.727316,1.394583
3.784721,-0.283727,1.435487
4.098187,-0.558221,1.760174
3.336554,0.593816,1.026548
4.156135,0.331680,1.613538
3.768378,0.114344,1.329821
4.007514,0.690237,1.521124
3.647015,-0.458117,1.335908
3.547048,-0.724656,1.302395
6.980951,0.795337,1.614968
6.860295,0.321886,1.668714
7.012992,-1.185709,1.842646
7.190756,-0.157235,1.726815
6.472091,0.687157,1.640905
7.212861,0.033767,1.685521
47.869740,18.919622,13.302694
22.048431,6.709372,6.626245
17.807856,6.899066,5.452285
85.492752,8.451942,22.330814
22.616768,6.965302,6.801126
8.560925,0.246077,2.002603
8.682902,1.946252,1.847162
8.342979,-2.036156,2.261827
8.781883,3.048585,1.840067
7.844338,1.795757,1.678893
8.278909,0.457407,1.914569
17.325752,5.438492,3.804352
7.293467,-0.008785,1.749848
7.660977,-1.852190,2.102791
21.192369,7.716741,6.492112
28.983303,4.771666,6.611797
14.419023,-5.173061,5.160248
7.911235,-0.349908,1.909115
7.758500,-1.528740,2.043838
8.524318,-1.296597,2.212066
42.068661,-18.443867,16.120586
17.761629,6.537064,5.238979
57.262676,-24.914488,19.705486
7.886522,-0.946497,1.999842
8.860612,-1.112615,2.298546
13.588267,-3.824468,3.511446
17.406059,9.378308,4.403369
114.654510,-20.581327,37.499260
7.404463,1.559901,1.606538
69.029938,-31.347900,26.226524
16.811787,5.253119,3.735584
7.398659,-1.235022,2.033550
7.792344,-1.154419,1.960162
7.332145,-0.018578,1.736667
7.481832,-0.251565,1.757723
7.752066,-0.234965,1.858546
16.197412,7.127757,3.945319
15.065748,4.820889,3.157224
151.994263,27.638950,30.196917
7.938803,1.824656,1.669787
8.647428,-1.179114,2.245571
8.450569,0.715816,1.948926
12.076660,-4.804736,3.439140
9.126918,1.696096,1.938888
13.667710,3.716506,2.432796
101.600464,-45.923080,33.344810
58.722294,0.785130,14.881483
38.336308,0.593303,12.061802
14.038224,1.539191,2.929628
8.285285,-1.760463,2.206965
16.973255,-3.737112,3.535758
8.590614,0.697176,1.995749
58.924118,-1.902880,19.216852
14.382416,4.097245,2.970996
50.033710,-5.450377,16.555765
28.973671,-2.911414,6.311622
8.704230,-0.714072,1.994618
85.874504,13.148648,21.636702
30.751493,-7.128408,7.784167
24.314726,7.297837,4.349984
9.179630,1.868974,1.910595
8.982287,-3.198618,2.612931
7.949572,-0.371010,1.908517
87.191216,-4.893108,24.163691
42.361935,-3.766276,12.111629
20.217718,6.938165,5.692114
8.813198,1.182809,1.914533
8.661683,-0.368275,2.142441
9.967171,2.020297,2.065108
7.715973,1.438470,1.734274
7.406472,1.993335,1.588046
31.019062,15.097771,7.264874
8.428026,0.594166,1.914850
8.002681,-1.629137,2.044310
11.782105,-2.577058,2.837107
7.483895,-0.230974,1.773133
13.390282,5.757648,3.174425
7.378748,1.548819,1.612015
8.674692,-0.596956,2.220566
91.195671,-41.903786,34.596153
9.063169,0.477264,2.108372
16.904636,2.635051,3.380516
8.242071,-1.653878,2.189998
9.260712,-0.986079,2.360491
22.207001,-6.250592,7.955886
8.961659,1.659080,1.891206
8.964733,-0.344480,2.302955
8.855848,3.090688,1.833316
32.174133,-0.299717,7.061414
8.664551,-1.534675,2.295047
59.271805,9.222681,15.274940
16.837954,-1.621703,4.001515
7.606470,-1.805568,2.102990
7.679987,-2.247565,2.326644
7.466900,0.151611,1.746302
8.154165,-1.917679,2.225317
20.809874,-3.319820,6.355780
21.507206,-1.854787,4.718366
8.191530,-0.189518,2.004016
9.361852,-0.230728,2.324622
22.230984,3.276577,5.188898
7.549960,-1.788304,2.099408
8.298083,-3.097788,2.549857
7.865222,0.407741,1.833369
8.460602,-1.870218,2.305267
8.374290,0.938867,1.877152
8.781613,-1.010830,2.223750
15.796413,-4.700207,3.904617
31.690596,-12.445293,6.188715
16.926104,4.822651,3.494618
26.095190,-1.505910,6.022754
239.906708,-28.048477,47.338593
51.819798,15.281332,13.533217
7.587419,2.439845,1.629367
9.258201,1.721606,1.937404
11.017407,-2.872987,3.146627
8.317131,-0.969316,2.093062
7.465656,-0.858623,1.844505
8.285283,-2.464972,2.375309
8.629870,0.150346,2.052553
34.162239,-18.719107,10.875475
12.214356,-2.173238,3.215146
8.292117,-1.761769,2.204963
8.562003,-2.605408,2.543606
8.730439,1.959640,1.849053
14.597930,5.663842,3.231481
10.719307,-3.507123,3.156994
12.735052,-4.723061,3.909080
92.731567,-30.229008,30.099859
7.435585,-1.828719,2.051297
11.981512,-3.675388,3.258063
55.958008,-6.059577,18.348148
7.973115,-0.759630,2.003326
7.381829,1.724660,1.585037
7.403915,-0.624750,1.828717
8.753048,-0.998979,2.221391
7.478000,-1.846041,2.057492
77.757523,-35.679539,29.388138
7.514551,2.555157,1.530822
49.621948,-28.235514,15.416148
7.733407,-1.132823,2.100384
8.422633,0.149366,2.041586
7.893818,0.409405,1.835851
8.597405,-1.584010,2.252571
8.681240,1.954192,1.847136
23.155851,5.047411,5.069893
26.948746,2.214648,4.284574
7.435345,-1.051397,1.959161
40.888927,-1.954534,10.658434
19.059658,7.496279,5.621477
9.351646,1.750020,1.928357
8.632178,1.385231,1.874412
7.886933,-2.072177,2.224727
8.454268,1.326299,1.877817
18.823214,-3.048291,3.882590
25.850536,-12.005992,8.625900
12.111733,5.381383,2.782287
18.878242,4.689736,4.455439
19.544106,4.304800,3.687765
40.929539,25.474043,8.418486
31.414646,-5.100052,8.401403
8.707778,0.757647,1.952322
110.058891,17.103714,27.528374
7.783336,-1.534384,2.038313
15.364330,3.867430,2.265492
19.509945,1.826291,4.483477
31.441772,10.794207,5.802141
23.069399,-2.443506,5.500577
8.128708,-2.014542,2.259795
6.405195,1.626209,1.459886
6.838525,-0.233398,1.656410
6.814198,-1.843405,1.949141
7.142436,-0.199668,1.717436
7.414001,2.393397,1.594422
6.099543,-0.943115,1.741297
6.388826,-1.583546,1.853803
6.256301,1.171980,1.581867
6.661839,0.396837,1.658900
6.732344,-0.233066,1.669166
6.662561,-0.220848,1.673423
6.778715,-1.314427,1.800899
6.935814,0.835118,1.625872
7.377942,1.293027,1.672458
7.307952,-0.168518,1.720003
7.179782,-1.341887,1.895856
7.177560,-1.726017,1.933808
7.499152,-1.266716,1.932296
7.556910,1.784077,1.633135
8.423590,0.737705,1.947524
6.638371,1.255496,1.529996
7.039157,-1.869649,1.991683
6.536997,0.692209,1.633295
7.291128,2.315762,1.499036
7.235250,-0.424769,1.740523
5.996234,0.712301,1.584865
6.577971,1.914936,1.433256
6.445942,-1.669789,1.880903
6.683468,-0.155120,1.647827
7.031096,1.168702,1.685927
7.176362,-0.421825,1.745736
6.731809,-0.156314,1.639165
6.017031,-1.040698,1.779444
6.603894,0.716599,1.627649
6.638112,-1.855380,1.921243
7.007565,-0.653243,1.784620
7.224182,-0.639866,1.798578
6.173506,1.195309,1.519102
6.479496,-1.687043,1.879187
7.106934,-1.666214,1.902954
7.063167,-1.876909,1.986790
7.116414,1.822186,1.589550
7.527141,2.401086,1.639729
7.715995,0.921352,1.741600
7.520679,1.961432,1.582516
7.572136,-1.243249,1.868877
7.436830,2.404734,1.587866
7.463537,0.154157,1.741892
7.334139,1.203096,1.776462
7.398623,-1.824240,2.043906
7.822886,-1.391361,1.923692
6.589372,1.885307,1.444520
6.580731,-0.749882,1.713708
6.754680,-1.256624,1.824734
7.185538,-2.155780,2.095841
7.345913,-0.003548,1.741240
8.282172,2.734879,1.706683
7.287100,1.924786,1.551486
7.017348,-1.194061,1.836447
6.891937,1.261289,1.516917
7.264058,-0.429243,1.737266
7.355025,-0.025879,1.733093
6.687528,-0.076355,1.642232
7.185338,0.130874,1.687804
7.091549,-1.894751,1.987554
7.120630,-2.251319,2.084876
6.605379,0.733755,1.620421
7.356263,1.916929,1.573957
7.343104,-1.186607,1.870271
7.582776,-1.299410,1.931964
4.070745,-0.296072,1.656012
4.149518,0.388239,1.605266
4.172771,-0.211255,1.714498
4.271019,0.264925,1.681533
4.190868,0.577048,1.634173
4.190772,0.324324,1.632244
22.048431,6.709372,6.626245
22.616768,6.965302,6.801126
62.058334,10.886661,15.458015
8.781883,3.048585,1.840067
17.325752,5.438492,3.804352
23.891668,-5.350623,6.367311
32.048157,-11.330864,10.135884
31.386147,-7.565152,9.013894
21.192369,7.716741,6.492112
28.983303,4.771666,6.611797
14.419023,-5.173061,5.160248
17.761629,6.537064,5.238979
57.262676,-24.914488,19.705486
28.647282,0.692636,7.852972
17.406059,9.378308,4.403369
27.884796,11.215442,8.064542
114.654510,-20.581327,37.499260
16.811787,5.253119,3.735584
21.933197,8.529661,5.309384
19.144028,4.453157,5.483295
16.197412,7.127757,3.945319
151.994263,27.638950,30.196917
19.063927,-9.817971,5.026199
22.427889,9.479904,4.165184
101.600464,-45.923080,33.344810
58.722294,0.785130,14.881483
38.336308,0.593303,12.061802
37.812637,12.140715,10.653830
18.132200,9.412918,2.766047
25.623854,-0.634546,7.778634
58.924118,-1.902880,19.216852
26.418415,-10.141325,6.715662
30.751493,-7.128408,7.784167
24.314726,7.297837,4.349984
32.871796,-6.411252,7.802473
23.379883,-8.066218,6.355094
57.760059,15.531910,14.520317
42.361935,-3.766276,12.111629
12.643476,-0.123201,2.735829
11.520160,-1.833419,2.784606
18.342262,8.471789,3.797572
25.605352,6.645113,5.581301
35.759281,3.936355,8.601005
