x,y,z
3.019304,1.123261,0.574203
3.071924,1.117272,0.574936
3.128780,1.121597,0.572625
3.179212,1.140341,0.573291
3.215524,1.125676,0.576172
3.269491,1.125681,0.571904
3.337957,1.135706,0.562040
3.372516,1.127017,0.586753
3.419099,1.130689,0.576798
3.484130,1.143297,0.574244
3.523879,1.128318,0.572061
3.550555,1.145192,0.589786
3.843781,1.132735,0.585318
3.922423,1.145919,0.554715
6.296881,1.140033,0.599692
6.432591,1.115652,0.589360
6.478687,1.120585,0.582651
6.517553,1.129890,0.577920
6.572458,1.132233,0.573597
6.628613,1.126529,0.589586
6.673263,1.126915,0.566987
6.731523,1.128049,0.567566
6.778113,1.135524,0.569302
6.831811,1.119216,0.564702
6.855729,1.131857,0.576738
6.907143,1.128422,0.575807
6.973271,1.126024,0.568276
7.033901,1.125666,0.568849
7.076283,1.138855,0.570354
7.127084,1.128807,0.571200
7.167485,1.111333,0.572616
7.217123,1.133981,0.559263
7.282083,1.125765,0.566133
7.328965,1.136837,0.596263
7.370089,1.135604,0.568849
7.476193,1.149860,0.582479
7.793682,1.141303,0.572444
7.809648,1.130950,0.564405
7.971828,1.134635,0.578072
8.052180,1.114817,0.582534
8.402409,1.101902,0.585505
8.501053,1.114611,0.555332
8.680797,1.137235,0.551704
9.131342,1.133710,0.552787
9.411499,1.107607,0.574190
9.815069,1.101086,0.576662
0.828935,1.152710,0.550258
1.322335,1.176890,0.598397
1.515905,1.152550,0.599643
1.633159,1.173769,0.562853
1.722069,1.163418,0.556135
1.774470,1.199914,0.566961
1.826708,1.176889,0.557175
1.884193,1.196811,0.565020
1.914531,1.166365,0.561634
1.983136,1.170108,0.563165
2.024758,1.188132,0.564166
2.083969,1.190086,0.572665
2.120088,1.176642,0.572600
2.176689,1.181389,0.575335
2.228308,1.175162,0.579179
2.278194,1.179431,0.583126
2.322958,1.170190,0.577716
2.367435,1.180672,0.578980
2.420505,1.171561,0.570429
2.468896,1.172765,0.573988
2.529248,1.170889,0.577774
2.580998,1.179516,0.586087
2.624694,1.174687,0.568577
2.667887,1.169541,0.576507
2.728216,1.172145,0.569795
2.775235,1.178600,0.583393
2.829208,1.167073,0.577430
2.872721,1.164763,0.572656
2.929102,1.172144,0.579029
2.985873,1.175535,0.573301
3.024446,1.167082,0.595886
3.060755,1.166302,0.574900
3.119388,1.178090,0.575754
3.174292,1.172926,0.573781
3.228590,1.168652,0.585841
3.271253,1.187845,0.580064
3.326151,1.181246,0.578858
3.390559,1.187641,0.568633
3.415722,1.175475,0.571995
3.486401,1.173131,0.570714
3.511285,1.171277,0.577114
3.573783,1.180436,0.590902
3.633503,1.183519,0.593994
3.856353,1.176605,0.580894
6.334259,1.194911,0.580739
6.413478,1.178198,0.590917
6.480335,1.167508,0.576426
6.521233,1.180008,0.565878
6.583019,1.175093,0.575237
6.639729,1.168579,0.578301
6.682474,1.181803,0.565672
6.705852,1.188303,0.582010
6.781692,1.180124,0.566071
6.817951,1.169955,0.572075
6.863616,1.174516,0.563167
6.914198,1.180997,0.565013
6.982769,1.183327,0.560247
7.038283,1.164418,0.561163
7.098909,1.197126,0.552011
7.138050,1.178140,0.571988
7.172264,1.161602,0.562156
7.216399,1.178491,0.552138
7.256788,1.152118,0.579067
7.331184,1.191808,0.587620
7.393421,1.197250,0.551352
7.787435,1.192214,0.561145
7.803031,1.188350,0.559503
7.944789,1.182610,0.588877
8.046964,1.173930,0.577534
8.128918,1.152610,0.585376
8.425753,1.169960,0.568480
9.146628,1.175997,0.592985
9.261415,1.156097,0.561228
9.417408,1.182753,0.565372
9.683307,1.158811,0.557464
9.805099,1.178078,0.572256
1.144627,1.248369,0.574642
1.167107,1.242352,0.574645
1.205699,1.234808,0.568363
1.268348,1.220183,0.560562
1.318493,1.208106,0.552720
1.582589,1.239482,0.566828
1.640833,1.208580,0.563358
1.729845,1.227316,0.573681
1.827018,1.249608,0.573738
1.889169,1.243752,0.562484
1.934061,1.221484,0.566876
1.973785,1.231101,0.561624
2.023961,1.224391,0.573365
2.075978,1.225884,0.580810
2.125812,1.230717,0.582665
2.187553,1.237476,0.567956
2.224327,1.226518,0.574730
2.266996,1.228238,0.569742
2.320195,1.225928,0.575604
2.373765,1.227551,0.577074
2.426286,1.217732,0.583726
2.473228,1.219267,0.573822
2.520506,1.224162,0.573536
2.572752,1.226719,0.564328
2.634773,1.227778,0.564883
2.677306,1.222204,0.578943
2.721379,1.219342,0.569573
2.790952,1.219466,0.566194
2.831949,1.218936,0.575297
2.879897,1.215908,0.578511
2.917886,1.217359,0.573829
2.981299,1.223395,0.579681
3.029974,1.221553,0.577894
3.067142,1.226836,0.575924
3.118197,1.228776,0.574084
3.174896,1.229311,0.577705
3.231983,1.226040,0.571612
3.277303,1.227457,0.579069
3.313840,1.234149,0.585544
3.380396,1.230921,0.561857
3.410520,1.228336,0.565799
3.480334,1.214560,0.570612
3.516734,1.229673,0.579836
3.575811,1.228982,0.571438
3.874638,1.223730,0.574200
6.257537,1.249101,0.587962
6.345661,1.239526,0.586392
6.358600,1.246590,0.567834
6.420851,1.233373,0.582344
6.479013,1.212748,0.572838
6.537321,1.228408,0.581539
6.585913,1.223278,0.566763
6.643978,1.213389,0.569208
6.677930,1.233483,0.579890
6.704144,1.227135,0.562593
6.781343,1.201496,0.551781
6.820345,1.231576,0.563798
6.867748,1.232040,0.560583
6.929418,1.231682,0.559704
6.995585,1.204414,0.585760
7.026649,1.238591,0.578514
7.070873,1.206692,0.556049
7.128752,1.220670,0.567594
7.178616,1.228169,0.570747
7.215077,1.229950,0.552024
7.286468,1.213480,0.558023
7.319769,1.233858,0.599382
7.474329,1.204548,0.574054
7.787986,1.201557,0.571094
7.802924,1.247490,0.551814
7.890616,1.231777,0.598299
7.977259,1.225574,0.563493
8.088127,1.243978,0.553373
8.146812,1.218121,0.571218
8.413748,1.231273,0.573591
8.856753,1.216119,0.575372
9.156446,1.248561,0.579785
9.261686,1.228637,0.553500
9.470946,1.244824,0.556881
9.661474,1.232811,0.556113
1.114326,1.253813,0.579177
1.335547,1.278793,0.598052
1.478667,1.287508,0.578125
1.530812,1.264723,0.571149
1.626815,1.290803,0.564899
1.670094,1.259668,0.559414
1.726683,1.298046,0.567224
1.775733,1.275557,0.567389
1.875249,1.269511,0.568827
1.927848,1.268605,0.572607
1.975148,1.277989,0.573553
2.022696,1.288925,0.574369
2.071914,1.278779,0.579353
2.133808,1.288999,0.571795
2.173887,1.282663,0.572864
2.230079,1.272248,0.575668
2.272182,1.276531,0.579606
2.322315,1.281232,0.576703
2.376413,1.277953,0.578260
2.423841,1.273661,0.569621
2.475029,1.272617,0.576735
2.530523,1.282818,0.566835
2.570739,1.272448,0.566410
2.619021,1.268598,0.572315
2.675893,1.275892,0.570392
2.722508,1.271004,0.573038
2.770703,1.270854,0.575473
2.820351,1.271963,0.568523
2.879307,1.268713,0.566805
2.924868,1.271669,0.576675
2.971504,1.272557,0.573934
3.034158,1.278492,0.567310
3.079061,1.292753,0.568081
3.117559,1.288298,0.578193
3.177568,1.269813,0.578358
3.239696,1.275624,0.559344
3.275521,1.286438,0.577003
3.330488,1.273505,0.573117
3.383523,1.278242,0.588299
3.418790,1.267260,0.564424
3.466328,1.270362,0.580242
3.528725,1.278579,0.577294
3.564774,1.269852,0.574252
3.626060,1.276804,0.573407
3.673812,1.262239,0.589497
3.897577,1.273902,0.565678
6.320682,1.281199,0.598518
6.363645,1.286754,0.575363
6.420975,1.278182,0.584011
6.473573,1.258750,0.577853
6.536184,1.276015,0.574680
6.591613,1.268962,0.563171
6.651748,1.252913,0.561565
6.735173,1.285864,0.555957
6.757092,1.274623,0.567273
6.825763,1.287274,0.559282
6.995574,1.254366,0.552136
7.002261,1.254579,0.586418
7.060064,1.293284,0.550852
7.114261,1.263233,0.568210
7.208820,1.291229,0.551367
7.349120,1.296117,0.578412
7.363070,1.254998,0.566272
7.484111,1.262488,0.560454
7.512747,1.257864,0.586333
7.599048,1.293583,0.593280
7.789188,1.257574,0.559967
8.346086,1.297558,0.591219
8.406179,1.293371,0.567769
8.484462,1.271884,0.593738
8.819585,1.276588,0.582291
9.417862,1.257380,0.558242
9.547964,1.289836,0.584367
9.792243,1.254655,0.568656
1.090598,1.330218,0.565017
1.128847,1.318240,0.567114
1.167652,1.311953,0.557654
1.218606,1.300238,0.550176
1.341842,1.341332,0.551352
1.366428,1.333171,0.590963
1.430286,1.323206,0.576561
1.524366,1.340055,0.570435
1.579021,1.319487,0.576083
1.604444,1.320226,0.560242
1.667848,1.335100,0.572605
1.731378,1.327363,0.592463
1.777568,1.347389,0.570523
1.826641,1.321100,0.579553
1.882721,1.323178,0.571304
1.925127,1.333338,0.573798
1.975471,1.324881,0.567495
2.029403,1.328020,0.581615
2.073781,1.334339,0.570639
2.124953,1.331270,0.576407
2.178164,1.329959,0.573816
2.218521,1.329689,0.579129
2.276590,1.329800,0.573808
2.326923,1.332958,0.574920
2.372307,1.319997,0.572387
2.422913,1.329790,0.585655
2.475427,1.325858,0.562405
2.518007,1.324876,0.574483
2.579460,1.331849,0.565691
2.626131,1.321910,0.579394
2.663918,1.328574,0.569703
2.722821,1.323616,0.573309
2.771294,1.333663,0.561740
2.818820,1.326569,0.578445
2.877900,1.317236,0.569833
2.930760,1.319714,0.584145
2.962580,1.326593,0.571567
3.029964,1.324912,0.576527
3.090356,1.304515,0.590500
3.110015,1.324212,0.566979
3.173707,1.321678,0.579147
3.232675,1.340073,0.575028
3.287901,1.319485,0.574275
3.316936,1.334428,0.559415
3.367181,1.331351,0.577895
3.431070,1.332803,0.588278
3.468810,1.311232,0.585517
3.535915,1.325996,0.580910
3.568580,1.331226,0.562430
3.630843,1.338309,0.580038
3.662096,1.304803,0.577445
3.716664,1.321863,0.577910
3.757242,1.346630,0.582446
3.921145,1.325451,0.556993
6.155463,1.337786,0.590121
6.249641,1.313696,0.598536
6.286028,1.302598,0.573234
6.330163,1.328806,0.589506
6.371846,1.327119,0.574425
6.416792,1.322207,0.578205
6.469074,1.326219,0.575254
6.540943,1.325980,0.564894
6.585469,1.312215,0.563623
6.643129,1.324477,0.552338
6.684537,1.335444,0.585331
6.711241,1.301013,0.556384
6.786448,1.304043,0.562269
6.835831,1.322989,0.557121
7.033061,1.310118,0.553429
7.164834,1.317617,0.585332
7.344682,1.305017,0.583467
7.355303,1.311783,0.590835
7.493930,1.349938,0.593246
7.527602,1.317946,0.571974
7.592463,1.348036,0.588470
7.668130,1.334167,0.591796
7.938167,1.300440,0.582223
8.211802,1.326632,0.589314
8.480214,1.335578,0.587127
8.630931,1.302571,0.592995
8.804527,1.341401,0.580767
9.154116,1.319308,0.570722
9.771315,1.329771,0.567541
1.104585,1.399356,0.550722
1.285477,1.384940,0.554903
1.315501,1.361414,0.569907
1.381281,1.398599,0.579724
1.429648,1.379448,0.572104
1.477728,1.362149,0.583551
1.511825,1.391929,0.568023
1.577461,1.368250,0.569985
1.623529,1.375867,0.562017
1.681554,1.374545,0.575033
1.716931,1.379078,0.558122
1.780953,1.370032,0.586571
1.832895,1.374966,0.577876
1.881430,1.369969,0.573318
1.933507,1.381284,0.579549
1.973984,1.375371,0.581276
2.020106,1.379684,0.577356
2.081971,1.384866,0.573843
2.127065,1.377787,0.576759
2.171812,1.373456,0.575451
2.232130,1.382334,0.575000
2.280346,1.377674,0.575814
2.326793,1.379139,0.579775
2.377093,1.371353,0.573212
2.415045,1.382062,0.569384
2.475773,1.373003,0.574105
2.529881,1.376701,0.562565
2.573988,1.372374,0.568765
2.626939,1.375509,0.573553
2.670583,1.374155,0.579807
2.715016,1.373008,0.575143
2.771091,1.378727,0.571913
2.819790,1.380283,0.580485
2.870038,1.364528,0.569601
2.927018,1.370121,0.581647
2.976577,1.368252,0.589394
3.021461,1.373080,0.575449
3.083913,1.375066,0.580053
3.109675,1.366812,0.572450
3.169254,1.379851,0.582434
3.214702,1.367475,0.566646
3.276760,1.372494,0.565648
3.329713,1.376086,0.574683
3.369038,1.369182,0.573529
3.425350,1.373516,0.575614
3.475983,1.370362,0.565228
3.529885,1.376441,0.578959
3.568628,1.369909,0.561519
3.639375,1.377283,0.581937
3.734397,1.386877,0.572749
3.808764,1.389214,0.589204
4.099420,1.390241,0.585764
6.149137,1.379176,0.588738
6.236314,1.367948,0.586107
6.273615,1.362973,0.577608
6.321916,1.381574,0.588080
6.384807,1.372867,0.581783
6.419224,1.373065,0.578821
6.474457,1.350254,0.562470
6.526351,1.369746,0.564228
6.580488,1.370989,0.559240
6.618277,1.391110,0.550503
6.667016,1.397242,0.565973
6.714861,1.360021,0.597898
6.784049,1.356537,0.558816
6.827694,1.357669,0.599187
6.986643,1.396845,0.581077
7.085874,1.358835,0.561548
7.251348,1.353189,0.594913
7.306322,1.394718,0.584950
7.378791,1.368282,0.562490
7.527412,1.374443,0.564026
7.689487,1.397922,0.574673
7.963814,1.363928,0.573803
8.073017,1.355214,0.582678
8.154668,1.398046,0.587493
8.245395,1.396956,0.566725
8.340755,1.359219,0.585992
8.405365,1.357256,0.559073
8.641901,1.371191,0.580775
9.161582,1.392471,0.557871
9.460606,1.370620,0.598155
9.556247,1.368151,0.573240
9.648811,1.353634,0.593668
1.222677,1.421826,0.556963
1.252285,1.408496,0.558399
1.321988,1.424699,0.582811
1.440073,1.441969,0.573146
1.477649,1.430411,0.573150
1.529233,1.417734,0.581428
1.568492,1.419684,0.563397
1.628474,1.439663,0.560076
1.674238,1.428454,0.579306
1.736257,1.403044,0.587847
1.791195,1.431894,0.586287
1.829011,1.431594,0.583630
1.879195,1.426995,0.573244
1.923422,1.421860,0.572226
1.965209,1.428814,0.577579
2.024208,1.429976,0.580190
2.068746,1.424622,0.576857
2.126462,1.423526,0.577729
2.176471,1.423870,0.570563
2.214984,1.432753,0.569877
2.279314,1.432174,0.572478
2.333671,1.421143,0.567429
2.370736,1.427556,0.574857
2.431001,1.429354,0.571031
2.473217,1.422592,0.574931
2.533464,1.431618,0.575417
2.579409,1.426593,0.581563
2.626455,1.424130,0.576294
2.678579,1.419556,0.575854
2.726011,1.426771,0.575345
2.767804,1.426550,0.568216
2.829005,1.415259,0.570652
2.877979,1.420095,0.569639
2.919960,1.414801,0.577246
2.976927,1.424895,0.578142
3.022125,1.429783,0.574459
3.088305,1.424500,0.575995
3.122512,1.418154,0.576830
3.166090,1.435694,0.576226
3.226412,1.418825,0.593631
3.274348,1.432773,0.565656
3.326695,1.427421,0.569558
3.366020,1.424789,0.557940
3.427664,1.413399,0.575974
3.465417,1.437237,0.563647
3.530684,1.438152,0.572903
3.572220,1.407387,0.566648
3.640669,1.413609,0.567999
3.670675,1.427680,0.577897
3.724455,1.418011,0.567370
3.769425,1.419307,0.597497
3.812963,1.425643,0.582024
4.123195,1.444738,0.578521
6.142760,1.420795,0.587370
6.224251,1.426898,0.583477
6.256807,1.421763,0.584263
6.327755,1.420353,0.580337
6.384521,1.426802,0.567926
6.425843,1.415978,0.581152
6.523117,1.409736,0.562926
6.575047,1.435677,0.556652
6.679709,1.424750,0.576373
6.715430,1.431730,0.584159
6.850365,1.415312,0.578342
6.930335,1.448984,0.594051
6.999532,1.410591,0.586569
7.008867,1.412683,0.590864
7.137688,1.414246,0.581661
7.312154,1.422065,0.584255
7.476396,1.400536,0.599109
7.529271,1.431996,0.554943
7.629457,1.415764,0.563735
7.918108,1.425619,0.592538
8.077146,1.416778,0.582723
8.344960,1.423661,0.576607
8.404699,1.421571,0.550146
8.486487,1.402156,0.576192
8.639505,1.437198,0.573596
8.810449,1.411189,0.571133
9.462135,1.445169,0.587128
9.552363,1.444545,0.565936
9.624847,1.426116,0.591341
1.291846,1.460118,0.550627
1.321842,1.499929,0.575401
1.365448,1.481311,0.570606
1.410319,1.466380,0.580561
1.455587,1.456033,0.580652
1.527124,1.475230,0.565005
1.572375,1.471337,0.568295
1.614407,1.474586,0.579890
1.662860,1.465497,0.593221
1.724280,1.471159,0.577917
1.771634,1.471908,0.584674
1.825709,1.478493,0.577996
1.873385,1.473010,0.582208
1.925599,1.472715,0.579621
1.977897,1.480610,0.582388
2.020991,1.480295,0.569452
2.071986,1.481406,0.581357
2.131056,1.481496,0.570334
2.177069,1.479994,0.575800
2.233086,1.477104,0.560944
2.274305,1.490428,0.571128
2.323577,1.468198,0.571993
2.390409,1.472926,0.565541
2.420237,1.479296,0.581398
2.470901,1.482129,0.566629
2.509589,1.469910,0.571769
2.578266,1.484013,0.567362
2.610137,1.473515,0.572632
2.673108,1.476438,0.575961
2.730726,1.476621,0.575551
2.775100,1.470015,0.583333
2.827903,1.467520,0.575312
2.875024,1.467238,0.580797
2.927949,1.468133,0.571645
2.985766,1.479094,0.574590
3.023009,1.454739,0.588480
3.073105,1.477702,0.576500
3.128955,1.473486,0.588539
3.157996,1.469978,0.574800
3.228238,1.490475,0.580117
3.276961,1.472065,0.596117
3.330328,1.472104,0.578762
3.375368,1.465226,0.559318
3.431712,1.468867,0.569799
3.475380,1.460046,0.580206
3.525615,1.483986,0.572582
3.625499,1.466023,0.586102
3.675107,1.487381,0.561753
3.725865,1.461219,0.578895
3.781575,1.472125,0.576153
3.808220,1.476569,0.575985
3.886123,1.462730,0.598677
4.122899,1.488418,0.580420
6.138120,1.463461,0.585073
6.220143,1.485476,0.582085
6.274769,1.477271,0.584343
6.306460,1.460420,0.595245
6.378640,1.477331,0.569246
6.479005,1.474251,0.574846
6.543403,1.481706,0.560759
6.566484,1.464720,0.552173
6.631514,1.477724,0.560851
6.703356,1.475295,0.568071
6.778466,1.488045,0.598073
6.846279,1.463991,0.571323
6.920972,1.496004,0.590007
6.986268,1.471445,0.573776
7.013165,1.466714,0.575902
7.118426,1.478371,0.584981
7.201197,1.495955,0.594347
7.297596,1.451499,0.575819
7.310024,1.462349,0.584426
7.517661,1.494893,0.598160
7.619504,1.470276,0.560020
7.725431,1.467134,0.550830
7.887202,1.461504,0.589332
7.956767,1.496571,0.566753
8.084180,1.480314,0.560333
8.141033,1.455147,0.583021
8.248076,1.460137,0.557137
8.349291,1.488687,0.566946
8.492919,1.469374,0.565001
8.801949,1.477944,0.566789
9.141181,1.459930,0.554953
9.150042,1.463107,0.596614
1.236811,1.504189,0.551538
1.286501,1.516291,0.576696
1.378990,1.526491,0.576282
1.425274,1.535758,0.570290
1.471101,1.514052,0.575881
1.571445,1.538041,0.554345
1.632666,1.516573,0.552299
1.726563,1.506940,0.592781
1.784446,1.523025,0.583451
1.819889,1.518435,0.584808
1.873191,1.527360,0.568624
1.916580,1.520011,0.576581
1.974846,1.524997,0.570542
2.030201,1.530787,0.579289
2.068229,1.521413,0.568720
2.127762,1.527373,0.578531
2.176835,1.537473,0.560170
2.228465,1.531161,0.567134
2.269829,1.520398,0.581275
2.310076,1.533312,0.574308
2.385113,1.526685,0.572670
2.425500,1.532714,0.577365
2.477766,1.518956,0.568607
2.526352,1.516362,0.580195
2.577597,1.532056,0.570652
2.632439,1.525120,0.560871
2.664835,1.524230,0.577528
2.725024,1.530511,0.570630
2.778560,1.515823,0.566500
2.814744,1.520326,0.583116
2.872882,1.515597,0.569707
2.921853,1.518643,0.579880
2.979046,1.520535,0.565784
3.034722,1.517638,0.581609
3.059753,1.519681,0.580456
3.128253,1.521223,0.583120
3.193851,1.502928,0.552481
3.225682,1.533448,0.569378
3.323475,1.523200,0.571893
3.417313,1.519973,0.573482
3.497719,1.543910,0.569768
3.533732,1.530500,0.575678
3.581860,1.526664,0.594522
3.619912,1.514843,0.585510
3.683750,1.538305,0.551995
3.725300,1.529323,0.577238
3.777229,1.520370,0.581654
3.808571,1.532175,0.583367
3.875815,1.519242,0.575183
3.906597,1.502691,0.591796
6.088178,1.523215,0.593884
6.126497,1.537785,0.593359
6.175327,1.530228,0.583454
6.226820,1.527783,0.588841
6.266195,1.526482,0.581470
6.326299,1.531476,0.578710
6.376028,1.541694,0.577521
6.462431,1.526980,0.568389
6.534687,1.541330,0.566916
6.595157,1.547313,0.579834
6.614199,1.515682,0.559677
6.688222,1.518851,0.564749
6.764889,1.532675,0.595830
6.907012,1.541413,0.588257
6.971622,1.526791,0.572650
7.005841,1.516452,0.570997
7.091100,1.539031,0.591022
7.133333,1.519446,0.566076
7.299591,1.507620,0.566483
7.310338,1.513692,0.571466
7.412000,1.547483,0.592226
7.454690,1.522429,0.571354
7.510717,1.549519,0.592915
7.789297,1.502827,0.586456
7.878170,1.522434,0.573583
7.904044,1.533312,0.550399
8.236341,1.519685,0.553570
8.321961,1.528856,0.565211
8.487491,1.533976,0.558356
8.509125,1.500517,0.596388
8.650767,1.507152,0.560826
8.790760,1.525822,0.564100
8.801209,1.546968,0.559305
9.122627,1.527384,0.574531
9.452191,1.517633,0.579920
9.562134,1.524301,0.554037
9.626546,1.503922,0.580365
1.297760,1.596678,0.560767
1.325459,1.579978,0.563951
1.362289,1.560507,0.563811
1.412621,1.551083,0.594933
1.479434,1.591566,0.565853
1.518651,1.568875,0.558453
1.557916,1.561493,0.561588
1.634065,1.579846,0.586955
1.669726,1.551817,0.582049
1.730567,1.570589,0.578919
1.771035,1.565726,0.583642
1.831002,1.576674,0.572110
1.881120,1.575772,0.579046
1.921148,1.577855,0.572471
1.975582,1.579907,0.586519
2.015304,1.572591,0.566726
2.079809,1.576486,0.579461
2.108766,1.574492,0.581401
2.168540,1.580876,0.570071
2.229534,1.578514,0.570551
2.280444,1.573897,0.563859
2.329984,1.581778,0.566505
2.369084,1.580887,0.576176
2.431327,1.588580,0.569506
2.470092,1.574295,0.574050
2.528721,1.573835,0.563885
2.562990,1.572023,0.569237
2.631235,1.577784,0.573056
2.658514,1.573699,0.575206
2.717790,1.572507,0.573014
2.785109,1.569105,0.578897
2.817420,1.574697,0.573930
2.873553,1.574446,0.569464
2.921192,1.569511,0.583032
2.967597,1.568407,0.571020
3.035788,1.572192,0.580332
3.065528,1.566230,0.569584
3.123438,1.579376,0.578563
3.187962,1.575524,0.598958
3.220048,1.575419,0.576356
3.280068,1.565279,0.585661
3.312294,1.576125,0.587433
3.380234,1.591395,0.577983
3.419585,1.560970,0.575626
3.460600,1.565866,0.562943
3.513670,1.571640,0.568380
3.591702,1.585504,0.572963
3.621242,1.567949,0.574096
3.675453,1.588080,0.594869
3.723480,1.584353,0.573012
3.774624,1.568624,0.579237
3.815457,1.566512,0.565161
3.867341,1.563294,0.567635
3.913656,1.589237,0.592694
3.977189,1.598416,0.594773
4.165677,1.554621,0.566335
6.063560,1.572156,0.589043
6.122129,1.572435,0.584220
6.186884,1.581698,0.572911
6.229087,1.573638,0.584296
6.279237,1.574296,0.591170
6.306990,1.557991,0.583096
6.375288,1.584569,0.570547
6.442513,1.581764,0.569287
6.477116,1.561071,0.557557
6.536774,1.589585,0.566947
6.591377,1.582843,0.568803
6.675185,1.563317,0.560117
6.754217,1.578653,0.591822
6.938834,1.576121,0.592792
6.983673,1.573335,0.561120
7.085182,1.588677,0.592914
7.128303,1.571622,0.559328
7.223314,1.569143,0.587156
7.310014,1.569021,0.560569
7.447529,1.577315,0.565804
7.559185,1.588992,0.599724
7.846027,1.567940,0.588730
7.871347,1.584901,0.555896
7.935751,1.550069,0.567934
8.201919,1.572525,0.559703
8.285686,1.582984,0.570618
8.342778,1.551137,0.561606
8.390479,1.572572,0.588366
8.507314,1.565450,0.586460
8.643973,1.572899,0.554995
8.767614,1.589410,0.563320
8.870564,1.573317,0.587489
9.092119,1.592479,0.551678
9.111944,1.594912,0.592840
9.423228,1.585813,0.579281
9.543266,1.598029,0.551411
9.621032,1.580570,0.571566
1.274734,1.605972,0.564359
1.381253,1.613387,0.599890
1.419147,1.629109,0.576110
1.462341,1.614980,0.573843
1.528526,1.645604,0.550594
1.582076,1.623850,0.574596
1.681357,1.627625,0.589567
1.715780,1.612782,0.582641
1.777307,1.626498,0.580395
1.821613,1.611483,0.583945
1.863386,1.621974,0.566429
1.933671,1.636814,0.575032
1.971042,1.624565,0.561722
2.029840,1.614805,0.580826
2.057572,1.634197,0.564424
2.120728,1.636141,0.565298
2.170216,1.617198,0.569665
2.222795,1.637387,0.565178
2.269733,1.613708,0.584457
2.327738,1.636751,0.576666
2.365876,1.636123,0.593540
2.422822,1.630477,0.579681
2.478074,1.626984,0.593516
2.517361,1.627723,0.568403
2.584012,1.626314,0.568481
2.616471,1.616782,0.572229
2.689896,1.621037,0.573043
2.713444,1.627183,0.571536
2.770448,1.623565,0.570217
2.839013,1.622527,0.572593
2.879258,1.618887,0.574383
2.928853,1.619419,0.579421
2.974355,1.630730,0.569724
3.029899,1.630956,0.576490
3.084671,1.609416,0.592058
3.114343,1.642714,0.576977
3.181634,1.622042,0.592333
3.205211,1.623102,0.584613
3.296666,1.630852,0.589275
3.325192,1.614676,0.550821
3.382220,1.634587,0.591382
3.409134,1.616793,0.550574
3.493116,1.624751,0.567010
3.528898,1.636281,0.556225
3.583021,1.639003,0.569562
3.624329,1.620620,0.569568
3.678850,1.623388,0.593031
3.717989,1.640134,0.565484
3.795012,1.620942,0.577351
3.816243,1.618371,0.577519
3.917531,1.639411,0.585284
3.960792,1.635662,0.574218
4.171962,1.626327,0.567105
5.978419,1.604711,0.592411
6.013845,1.619169,0.589326
6.074426,1.627571,0.586473
6.130461,1.628930,0.581914
6.175774,1.626145,0.584784
6.224949,1.638568,0.579984
6.281196,1.618056,0.569183
6.318607,1.613681,0.579703
6.388960,1.631383,0.558247
6.423752,1.628958,0.576721
6.457812,1.628624,0.551299
6.519447,1.628567,0.565090
6.579278,1.627617,0.567177
6.631932,1.622530,0.554672
6.672376,1.616021,0.558252
6.743384,1.624789,0.587682
6.887178,1.620012,0.585492
6.910652,1.636848,0.592405
6.976362,1.609129,0.562381
7.081720,1.639328,0.594472
7.118711,1.622390,0.554610
7.195739,1.601931,0.579150
7.233722,1.639282,0.585539
7.295885,1.618703,0.550704
7.312051,1.630960,0.558416
7.408660,1.601937,0.589946
7.450852,1.636326,0.555275
7.513968,1.608083,0.582779
7.562893,1.648754,0.589486
7.835907,1.631252,0.569082
8.178095,1.628254,0.561112
8.258616,1.639418,0.572167
8.346848,1.617118,0.551610
8.368541,1.631608,0.588240
8.477474,1.622646,0.587755
8.622094,1.634586,0.555004
8.809607,1.626431,0.573792
8.858090,1.640697,0.583233
1.278477,1.690801,0.554631
1.329669,1.664638,0.551788
1.487545,1.676385,0.565101
1.521800,1.662425,0.558433
1.622041,1.683949,0.583658
1.668671,1.674431,0.587985
1.730561,1.670208,0.586554
1.767371,1.660651,0.580259
1.819388,1.678961,0.580570
1.872564,1.674605,0.578437
1.919802,1.677029,0.575773
1.970344,1.663300,0.578123
2.014902,1.672972,0.573398
2.073931,1.685354,0.575318
2.122589,1.666760,0.572259
2.180049,1.681614,0.574042
2.217702,1.681217,0.577939
2.285214,1.679747,0.575969
2.323069,1.670208,0.576934
2.386860,1.680194,0.572529
2.415287,1.685147,0.583089
2.471672,1.676727,0.572279
2.509078,1.671342,0.584273
2.579248,1.679764,0.571628
2.671080,1.674141,0.567822
2.742728,1.692310,0.585987
2.764141,1.664242,0.564254
2.821322,1.671114,0.571691
2.873845,1.673182,0.573241
2.928089,1.678659,0.564162
2.963771,1.674529,0.589543
3.025639,1.680854,0.565340
3.073067,1.667111,0.587405
3.105144,1.692743,0.574137
3.179168,1.682673,0.589801
3.286808,1.678100,0.590566
3.327699,1.662952,0.565142
3.390471,1.688388,0.588264
3.427320,1.679629,0.557140
3.474689,1.679165,0.582063
3.524360,1.670428,0.560857
3.579240,1.673312,0.572452
3.633166,1.680181,0.571985
3.665158,1.661368,0.586374
3.713982,1.680540,0.576172
3.792658,1.667104,0.582544
3.808346,1.670371,0.569996
3.887037,1.690361,0.572371
3.929004,1.667689,0.562064
4.164800,1.691851,0.573115
5.876430,1.675965,0.593407
